# timestamp, x, y, z, rx, ry, rz
2988000000,1.55574665957321,0.11752332155465,3.71696658582283,2.29434595716212,2.47420116116525,-0.49821242102099
2989000000,1.55499808197836,0.10764520978088,3.71757898017792,2.30273990063576,2.46765869682860,-0.49639086144189
2990000000,1.55418660899279,0.09778113335486,3.71819080123562,2.31111191035583,2.46108421541538,-0.49456558089832
2991000000,1.55331238760421,0.08793149382689,3.71880204890157,2.31946184870602,2.45447779294250,-0.49273661391103
2992000000,1.55237556737070,0.07809669145170,3.71941272308151,2.32778957839761,2.44783950614794,-0.49090399508063
2993000000,1.55137630041023,0.06827712517200,3.72002282368127,2.33609496247428,2.44116943248910,-0.48906775908657
2994000000,1.55031474139001,0.05847319260202,3.72063235060676,2.34437786431672,2.43446765014120,-0.48722794068612
2995000000,1.54919104751586,0.04868529001121,3.72124130376399,2.35263814764733,2.42773423799560,-0.48538457471325
2996000000,1.54800537852129,0.03891381230800,3.72184968305904,2.36087567653489,2.42096927565813,-0.48353769607768
2997000000,1.54675789665665,0.02915915302358,3.72245748839810,2.36909031539921,2.41417284344733,-0.48168733976371
2998000000,1.54544876667809,0.01942170429588,3.72306471968743,2.37728192901577,2.40734502239269,-0.47983354082926
2999000000,1.54407815583638,0.00970185685355,3.72367137683340,2.38545038252034,2.40048589423283,-0.47797633440474
3000000000,1.54264623386574,-0.00000000000000,3.72427745974245,2.39359554141364,2.39359554141364,-0.47611575569198
3001000000,1.54115317297249,-0.00968347840234,3.72488296832111,2.40171727156588,2.38667404708643,-0.47425183996319
3002000000,1.53959914782358,-0.01934819194783,3.72548790247601,2.40981543922140,2.37972149510597,-0.47238462255983
3003000000,1.53798433553509,-0.02899375570325,3.72609226211386,2.41788991100323,2.37273797002853,-0.47051413889154
3004000000,1.53630891566058,-0.03861978622336,3.72669604714145,2.42594055391766,2.36572355710993,-0.46864042443508
3005000000,1.53457307017936,-0.04822590156642,3.72729925746568,2.43396723535879,2.35867834230346,-0.46676351473318
3006000000,1.53277698348466,-0.05781172130949,3.72790189299353,2.44196982311305,2.35160241225782,-0.46488344539347
3007000000,1.53092084237168,-0.06737686656383,3.72850395363205,2.44994818536375,2.34449585431503,-0.46300025208736
3008000000,1.52900483602558,-0.07692095999005,3.72910543928842,2.45790219069555,2.33735875650827,-0.46111397054893
3009000000,1.52702915600934,-0.08644362581323,3.72970634986986,2.46583170809899,2.33019120755972,-0.45922463657383
3010000000,1.52499399625155,-0.09594448983798,3.73030668528371,2.47373660697490,2.32299329687831,-0.45733228601815
3011000000,1.52289955303410,-0.10542317946334,3.73090644543739,2.48161675713894,2.31576511455753,-0.45543695479729
3012000000,1.52074602497974,-0.11487932369764,3.73150563023841,2.48947202882598,2.30850675137307,-0.45353867888484
3013000000,1.51853361303961,-0.12431255317326,3.73210423959437,2.49730229269453,2.30121829878057,-0.45163749431144
3014000000,1.51626252048062,-0.13372250016124,3.73270227341295,2.50510741983118,2.29389984891319,-0.44973343716366
3015000000,1.51393295287276,-0.14310879858590,3.73329973160194,2.51288728175495,2.28655149457927,-0.44782654358284
3016000000,1.51154511807632,-0.15247108403927,3.73389661406919,2.52064175042168,2.27917332925990,-0.44591684976396
3017000000,1.50909922622902,-0.16180899379546,3.73449292072267,2.52837069822837,2.27176544710642,-0.44400439195449
